WinningTeam,Locations,LosingTeam,WinnerScore,LoserScore,RatePer,Tournament
BrownB,,BrandeisB,13,3,9,B-deis B-fest
BrownB,,BostonCollegeB,13,4,9,B-deis B-fest
BrownB,,MiddleburyB,13,9,9,B-deis B-fest
BrownB,,NortheasternB,10,7,9,B-deis B-fest
BrownB,,BostonUniversity,W,F,17,2012 USAU South New England Dev College Open CC
BrownC,,BostonCollegeB,13,9,9,B-deis B-fest
BrownC,,MessiahB,11,6,11,Steakfest '12
BrownC,,BrownB,W,F,11,Steakfest '12
Bryant,,ConnecticutB,13,4,11,Holly Burns Huckfest 2012
Bryant,,MaineFarmington,13,10,11,Holly Burns Huckfest 2012
Bryant,,BentleyB,13,5,11,Holly Burns Huckfest 2012
Bryant,,ConnecticutB,15,6,11,Holly Burns Huckfest 2012
Bryant,,WorcesterPolytech,12,10,14,Holly Burns Huckfest 2012
Bryant,,Clark,13,5,14,Holly Burns Huckfest 2012
Bryant,,WestfieldState,12,10,14,Holly Burns Huckfest 2012
Bryant,,HolyCross,15,12,14,Holly Burns Huckfest 2012
Bryant,,Wentworth,15,10,17,2012 USAU New England D-3 College Open Regionals
Bucknell,,CarnegieMellonB,15,6,8,Nut Buster VII
Bucknell,,ClevelandState,15,0,8,Nut Buster VII
Bucknell,,IndianaPennsylvania,15,14,8,Nut Buster VII
Bucknell,,SUNYBrockport,W,F,8,Nut Buster VII
Bucknell,,CollegeofNewJersey,13,12,11,Steakfest '12
Bucknell,,VirginiaTechB,13,5,11,Steakfest '12
Bucknell,,PennStateB,13,9,11,Steakfest '12
Bucknell,,PittsburghJohnstown,11,9,14,2012 USAU West Penn D-3 College Open CC
Bucknell,,Clarion,13,2,14,2012 USAU West Penn D-3 College Open CC
Bucknell,,Gettysburg,13,5,14,2012 USAU West Penn D-3 College Open CC
Bucknell,,Allegheny,13,5,14,2012 USAU West Penn D-3 College Open CC
Bucknell,,Clarion,9,6,14,2012 USAU West Penn D-3 College Open CC
Bucknell,,PittsburghJohnstown,15,13,14,2012 USAU West Penn D-3 College Open CC
California,,CaliforniaSanDiego,13,7,3,Santa Barbara Invitational
California,,CalPolyPomona,13,7,3,Santa Barbara Invitational
California,,CaliforniaSantaBarbara,13,7,3,Santa Barbara Invitational
California,,SanDiegoState,15,8,3,Santa Barbara Invitational
California,,Washington,14,10,3,Santa Barbara Invitational
California,,CaliforniaSantaBarbara,14,8,3,Santa Barbara Invitational
California,,Duke,15,5,6,Presidents' Day Classic - Open
California,,CaliforniaDavis,15,11,6,Presidents' Day Classic - Open
California,,Arizona,15,5,6,Presidents' Day Classic - Open
California,,Washington,15,12,6,Presidents' Day Classic - Open
California,,SanDiegoState,15,5,6,Presidents' Day Classic - Open
California,,CaliforniaSantaBarbara,15,13,6,Presidents' Day Classic - Open
California,,CaliforniaSanDiego,15,13,8,Stanford Invite
California,,Stanford,15,11,8,Stanford Invite
California,,CalPolySLO,15,12,8,Stanford Invite
California,,Colorado,13,7,8,Stanford Invite
California,,Harvard,13,9,10,Centex 2012
California,,Missouri,13,4,10,Centex 2012
California,,CarletonCollege,14,13,10,Centex 2012
California,,ChicoState,13,8,15,2012 USAU NorCal D-1 College Open CC
California,,LasPositas,13,10,15,2012 USAU NorCal D-1 College Open CC
California,,HumboldtState,13,6,15,2012 USAU NorCal D-1 College Open CC
California,,SacramentoState,13,3,15,2012 USAU NorCal D-1 College Open CC
California,,SantaClara,13,0,15,2012 USAU NorCal D-1 College Open CC
California,,CaliforniaDavis,15,6,15,2012 USAU NorCal D-1 College Open CC
California,,CaliforniaDavis,15,13,15,2012 USAU NorCal D-1 College Open CC
California,,ChicoState,14,13,16,2012 USAU Southwest D-1 College Open Regionals
California,,CalPolySLO,15,11,16,2012 USAU Southwest D-1 College Open Regionals
California,,ArizonaState,15,11,16,2012 USAU Southwest D-1 College Open Regionals
California,,CaliforniaDavis,15,9,16,2012 USAU Southwest D-1 College Open Regionals
California,,MinnesotaDuluth,15,9,20,2012 USAU D-1 College Open Championships
California,,CentralFlorida,12,10,20,2012 USAU D-1 College Open Championships
California,,GeorgiaTech,15,8,20,2012 USAU D-1 College Open Championships
CaliforniaB,,UCLAB,13,5,1,Santa Barbara Qualifier
CaliforniaB,,CaliforniaSantaBarbaraB,13,6,4,President's Day Qualifier
CaliforniaB,,CaliforniaIrvine,11,7,4,President's Day Qualifier
CaliforniaB,,CaliforniaDavisB,14,11,15,President's Day Qualifier
CaliforniaDavis,,CaliforniaSantaCruz,15,12,3,Santa Barbara Invitational
CaliforniaDavis,,CaliforniaSanDiego,14,13,3,Santa Barbara Invitational
CaliforniaDavis,,ChicoState,14,13,3,Santa Barbara Invitational
CaliforniaDavis,,Arizona,14,4,6,Presidents' Day Classic - Open
CaliforniaDavis,,Duke,15,12,6,Presidents' Day Classic - Open
CaliforniaDavis,,ArizonaState,15,7,6,Presidents' Day Classic - Open
CaliforniaDavis,,SonomaState,15,7,6,Presidents' Day Classic - Open
CaliforniaDavis,,CalStateLongBeach,12,9,7,Stanford Open
CaliforniaDavis,,OregonState,13,6,7,Stanford Open
CaliforniaDavis,,SantaClara,13,1,7,Stanford Open
CaliforniaDavis,,PugetSound,13,6,7,Stanford Open
CaliforniaDavis,,CalStateLongBeach,13,12,7,Stanford Open
CaliforniaDavis,,SanJose,13,4,15,2012 USAU NorCal D-1 College Open CC
CaliforniaDavis,,NevadaReno,13,3,15,2012 USAU NorCal D-1 College Open CC
CaliforniaDavis,,SonomaState,13,10,15,2012 USAU NorCal D-1 College Open CC
CaliforniaDavis,,CaliforniaSantaCruz,13,7,15,2012 USAU NorCal D-1 College Open CC
CaliforniaDavis,,ChicoState,14,12,15,2012 USAU NorCal D-1 College Open CC
CaliforniaDavis,,CalStateLongBeach,13,8,16,2012 USAU Southwest D-1 College Open Regionals
CaliforniaDavis,,HumboldtState,13,3,16,2012 USAU Southwest D-1 College Open Regionals
CaliforniaDavis,,CaliforniaSanDiego,13,10,16,2012 USAU Southwest D-1 College Open Regionals
CaliforniaDavis,,Arizona,15,11,16,2012 USAU Southwest D-1 College Open Regionals
CaliforniaDavis,,CaliforniaSantaBarbara,15,9,16,2012 USAU Southwest D-1 College Open Regionals
CaliforniaDavis,,Luther,15,13,20,2012 USAU D-1 College Open Championships
CaliforniaDavisB,,CaliforniaIrvineB,13,5,9,Irvine Invite
CaliforniaDavisB,,SouthernCalifornia,12,9,9,Irvine Invite
CaliforniaIrvine,,CaliforniaSanDiegoB,11,5,1,Santa Barbara Qualifier
CaliforniaIrvine,,Westmont,13,10,1,Santa Barbara Qualifier
CaliforniaIrvine,,UCLAB,12,11,4,President's Day Qualifier
CaliforniaIrvine,,Caltech,13,5,4,President's Day Qualifier
CaliforniaIrvine,,SanJose,13,9,4,President's Day Qualifier
CaliforniaIrvine,,ArizonaStateB,13,8,8,Trouble in Vegas 2012
CaliforniaIrvine,,OregonState,W,F,8,Trouble in Vegas 2012
CaliforniaIrvine,,Chapman,13,4,9,Irvine Invite
CaliforniaIrvine,,CaliforniaSantaBarbaraB,10,7,9,Irvine Invite
CaliforniaIrvine,,CaliforniaSanDiegoB,W,L,9,Irvine Invite
CaliforniaIrvine,,ArizonaStateB,13,5,9,Irvine Invite
CaliforniaIrvine,,CaliforniaDavisB,W,L,9,Irvine Invite
CaliforniaIrvine,,CalStateFullerton,W,L,14,2012 USAU SoCal D-1 College Open CC
CaliforniaIrvine,,AzusaPacific,15,8,14,2012 USAU SoCal D-1 College Open CC
CaliforniaIrvineB,,Chapman,W,L,9,Irvine Invite
CaliforniaSanDiego,,CalPolyPomona,13,3,3,Santa Barbara Invitational
CaliforniaSanDiego,,CalPolyPomona,13,2,3,Santa Barbara Invitational
CaliforniaSanDiego,,Vermont,15,6,6,Presidents' Day Classic - Open
CaliforniaSanDiego,,ChicoState,13,12,6,Presidents' Day Classic - Open
CaliforniaSanDiego,,Brown,12,10,6,Presidents' Day Classic - Open
CaliforniaSanDiego,,Dartmouth,15,11,11,College Easterns 2012
CaliforniaSanDiego,,NorthCarolinaWilmington,15,14,11,College Easterns 2012
CaliforniaSanDiego,,CalPolyPomona,13,6,14,2012 USAU SoCal D-1 College Open CC
CaliforniaSanDiego,,SouthernCalifornia,13,7,14,2012 USAU SoCal D-1 College Open CC
CaliforniaSanDiego,,CalStateLongBeach,13,8,14,2012 USAU SoCal D-1 College Open CC
CaliforniaSanDiego,,CalPolySLO,15,12,14,2012 USAU SoCal D-1 College Open CC
CaliforniaSanDiego,,SanDiegoState,14,13,14,2012 USAU SoCal D-1 College Open CC
CaliforniaSanDiego,,HumboldtState,13,5,16,2012 USAU Southwest D-1 College Open Regionals
CaliforniaSanDiego,,CalStateLongBeach,13,8,16,2012 USAU Southwest D-1 College Open Regionals
CaliforniaSanDiego,,CalStateLongBeach,15,7,16,2012 USAU Southwest D-1 College Open Regionals
CaliforniaSanDiegoB,,Chapman,13,3,9,Irvine Invite
CaliforniaSanDiegoB,,CaliforniaSantaBarbaraB,11,9,9,Irvine Invite
CaliforniaSanDiegoB,,ArizonaStateB,10,5,9,Irvine Invite
CaliforniaSanDiegoB,,CaliforniaIrvineB,W,L,14,2012 USAU SoCal Dev College Open CC
CaliforniaSantaBarbara,,CalPolyPomona,13,4,3,Santa Barbara Invitational
CaliforniaSantaBarbara,,CaliforniaSanDiego,13,4,3,Santa Barbara Invitational
CaliforniaSantaBarbara,,Stanford,14,12,3,Santa Barbara Invitational
CaliforniaSantaBarbara,,CalPolySLO,16,15,3,Santa Barbara Invitational
CaliforniaSantaBarbara,,CaliforniaSantaCruz,15,9,6,Presidents' Day Classic - Open
CaliforniaSantaBarbara,,ChicoState,15,12,6,Presidents' Day Classic - Open
CaliforniaSantaBarbara,,ArizonaState,13,12,6,Presidents' Day Classic - Open
CaliforniaSantaBarbara,,SonomaState,15,5,6,Presidents' Day Classic - Open
CaliforniaSantaBarbara,,Vermont,15,12,6,Presidents' Day Classic - Open
CaliforniaSantaBarbara,,Colorado,14,12,8,Stanford Invite
CaliforniaSantaBarbara,,CaliforniaSanDiego,13,12,8,Stanford Invite
CaliforniaSantaBarbara,,CaliforniaIrvine,11,2,14,2012 USAU SoCal D-1 College Open CC
CaliforniaSantaBarbara,,CalStateFullerton,11,5,14,2012 USAU SoCal D-1 College Open CC
CaliforniaSantaBarbara,,AzusaPacific,11,1,14,2012 USAU SoCal D-1 College Open CC
CaliforniaSantaBarbara,,UCLA,11,4,14,2012 USAU SoCal D-1 College Open CC
CaliforniaSantaBarbara,,CalPolySLO,15,11,14,2012 USAU SoCal D-1 College Open CC
CaliforniaSantaBarbara,,SanDiegoState,15,11,14,2012 USAU SoCal D-1 College Open CC
CaliforniaSantaBarbara,,UCLA,13,6,16,2012 USAU Southwest D-1 College Open Regionals
CaliforniaSantaBarbara,,CaliforniaSanDiego,12,9,16,2012 USAU Southwest D-1 College Open Regionals
CaliforniaSantaBarbara,,Stanford,12,11,16,2012 USAU Southwest D-1 College Open Regionals
CaliforniaSantaBarbara,,ArizonaState,14,11,16,2012 USAU Southwest D-1 College Open Regionals
CaliforniaSantaBarbara,,LasPositas,15,13,16,2012 USAU Southwest D-1 College Open Regionals
CaliforniaSantaBarbaraB,,Occidental,W,F,4,President's Day Qualifier
CaliforniaSantaBarbaraB,,ArizonaStateB,11,10,9,Irvine Invite
CaliforniaSantaBarbaraB,,Chapman,13,7,9,Irvine Invite
CaliforniaSantaCruz,,CalPolyPomona,15,12,3,Santa Barbara Invitational
CaliforniaSantaCruz,,Duke,13,11,6,Presidents' Day Classic - Open
CaliforniaSantaCruz,,Victoria,10,6,7,Stanford Open
CaliforniaSantaCruz,,PugetSound,12,11,7,Stanford Open
CaliforniaSantaCruz,,NevadaReno,13,0,15,2012 USAU NorCal D-1 College Open CC
CaliforniaSantaCruz,,SonomaState,13,10,15,2012 USAU NorCal D-1 College Open CC
CaliforniaSantaCruz,,SanJose,13,7,15,2012 USAU NorCal D-1 College Open CC
CaliforniaSantaCruz,,SanJose,15,8,15,2012 USAU NorCal D-1 College Open CC
CalPolyPomona,,CaliforniaIrvine,13,10,1,Santa Barbara Qualifier
CalPolyPomona,,CaliforniaSanDiegoB,13,5,1,Santa Barbara Qualifier
CalPolyPomona,,CaliforniaB,11,3,1,Santa Barbara Qualifier
CalPolyPomona,,CaliforniaIrvine,15,12,1,Santa Barbara Qualifier
CalPolyPomona,,SantaClara,15,12,1,Santa Barbara Qualifier
CalPolyPomona,,CaliforniaIrvine,13,7,8,Trouble in Vegas 2012
CalPolyPomona,,ArizonaStateB,13,5,8,Trouble in Vegas 2012
CalPolyPomona,,CaliforniaSantaBarbaraB,13,1,9,Irvine Invite
CalPolyPomona,,ArizonaStateB,13,0,9,Irvine Invite
CalPolyPomona,,CaliforniaIrvine,13,7,9,Irvine Invite
CalPolyPomona,,Chapman,13,1,9,Irvine Invite
CalPolyPomona,,CaliforniaSanDiegoB,13,11,9,Irvine Invite
CalPolyPomona,,AzusaPacific,15,13,14,2012 USAU SoCal D-1 College Open CC
CalPolySLO,,SanDiegoState,13,7,3,Santa Barbara Invitational
CalPolySLO,,UCLA,13,9,3,Santa Barbara Invitational
CalPolySLO,,CaliforniaSantaCruz,13,5,3,Santa Barbara Invitational
CalPolySLO,,Williams,15,12,3,Santa Barbara Invitational
CalPolySLO,,CaliforniaSanDiego,15,6,6,Presidents' Day Classic - Open
CalPolySLO,,PugetSound,15,9,6,Presidents' Day Classic - Open
CalPolySLO,,BritishColumbia,15,6,6,Presidents' Day Classic - Open
CalPolySLO,,CaliforniaDavis,W,L,6,Presidents' Day Classic - Open
CalPolySLO,,CarletonCollegeGOP,9,7,7,Stanford Open
CalPolySLO,,SantaClara,13,4,7,Stanford Open
CalPolySLO,,SonomaState,13,3,7,Stanford Open
CalPolySLO,,ChicoState,13,2,7,Stanford Open
CalPolySLO,,LasPositas,13,9,7,Stanford Open
CalPolySLO,,CaliforniaDavis,13,8,7,Stanford Open
CalPolySLO,,NorthCarolina,13,9,8,Stanford Invite
CalPolySLO,,CaliforniaSantaBarbara,15,10,8,Stanford Invite
CalPolySLO,,Whitman,W,F,8,Stanford Invite
CalPolySLO,,CaliforniaSanDiego,13,9,14,2012 USAU SoCal D-1 College Open CC
CalPolySLO,,SouthernCalifornia,13,6,14,2012 USAU SoCal D-1 College Open CC
CalPolySLO,,CalStateLongBeach,15,13,14,2012 USAU SoCal D-1 College Open CC
CalPolySLO,,CalPolyPomona,13,6,14,2012 USAU SoCal D-1 College Open CC
CalPolySLO,,ChicoState,15,9,16,2012 USAU Southwest D-1 College Open Regionals
CalPolySLO,,CalStateLongBeach,15,8,16,2012 USAU Southwest D-1 College Open Regionals
CalStateFullerton,,Willamette,13,0,8,Trouble in Vegas 2012
CalStateFullerton,,ColoradoMines,13,8,8,Trouble in Vegas 2012
CalStateFullerton,,Caltech,13,3,8,Trouble in Vegas 2012
CalStateFullerton,,UtahState,13,8,8,Trouble in Vegas 2012
CalStateFullerton,,CaliforniaIrvineB,13,7,9,Irvine Invite
CalStateFullerton,,UCLAB,11,6,9,Irvine Invite
CalStateFullerton,,CaliforniaDavisB,12,3,9,Irvine Invite
CalStateFullerton,,SouthernCalifornia,13,12,9,Irvine Invite
CalStateFullerton,,CaliforniaSanDiegoB,10,9,9,Irvine Invite
CalStateFullerton,,CaliforniaIrvine,10,6,9,Irvine Invite
CalStateFullerton,,UCLA,12,10,14,2012 USAU SoCal D-1 College Open CC
CalStateLongBeach,,CaliforniaDavis,13,10,3,Santa Barbara Invitational
CalStateLongBeach,,CaliforniaSantaCruz,9,5,3,Santa Barbara Invitational
CalStateLongBeach,,CaliforniaSantaBarbaraB,13,4,4,President's Day Qualifier
CalStateLongBeach,,SantaClara,13,3,4,President's Day Qualifier
CalStateLongBeach,,SouthernCalifornia,13,6,4,President's Day Qualifier
CalStateLongBeach,,HumboldtState,11,6,4,President's Day Qualifier
CalStateLongBeach,,OregonState,8,7,7,Stanford Open
CalStateLongBeach,,CarletonCollegeGOP,11,10,7,Stanford Open
CalStateLongBeach,,UCLA,10,9,7,Stanford Open
CalStateLongBeach,,SouthernIllinois,13,12,12,Chicago Invite 2012
CalStateLongBeach,,Indiana,11,10,12,Chicago Invite 2012
CalStateLongBeach,,Northwestern,8,7,12,Chicago Invite 2012
CalStateLongBeach,,CalPolyPomona,13,6,14,2012 USAU SoCal D-1 College Open CC
CalStateLongBeach,,SouthernCalifornia,13,5,14,2012 USAU SoCal D-1 College Open CC
CalStateLongBeach,,UCLA,13,12,14,2012 USAU SoCal D-1 College Open CC
CalStateLongBeach,,HumboldtState,13,5,16,2012 USAU Southwest D-1 College Open Regionals
Caltech,,Chapman,13,7,14,2012 USAU Southwest D-3 College Open CC
CanisiusCollege,,KeeneState,W,F,11,D-1337
CanisiusCollege,,LeMoyne,W,F,14,2012 USAU WesternNY D-3 College Open CC
CarletonCollege,,SouthFlorida,15,0,4,Warm Up: A Florida Affair (Hosted by USF)
CarletonCollege,,GeorgiaTech,15,10,4,Warm Up: A Florida Affair (Hosted by USF)
CarletonCollege,,Florida,15,12,4,Warm Up: A Florida Affair (Hosted by USF)
CarletonCollege,,Pittsburgh,15,12,4,Warm Up: A Florida Affair (Hosted by USF)
CarletonCollege,,Georgia,15,9,4,Warm Up: A Florida Affair (Hosted by USF)
CarletonCollege,,SouthFlorida,15,5,4,Warm Up: A Florida Affair (Hosted by USF)
CarletonCollege,,Florida,13,10,4,Warm Up: A Florida Affair (Hosted by USF)
CarletonCollege,,Whitman,13,11,8,Stanford Invite
CarletonCollege,,CaliforniaSanDiego,13,7,8,Stanford Invite
CarletonCollege,,California,13,10,8,Stanford Invite
CarletonCollege,,CalPolySLO,15,12,8,Stanford Invite
CarletonCollege,,ArizonaState,13,11,10,Centex 2012
CarletonCollege,,GeorgiaTech,13,8,10,Centex 2012
CarletonCollege,,Dartmouth,13,10,10,Centex 2012
CarletonCollege,,Washington,13,11,10,Centex 2012
CarletonCollege,,Missouri,15,8,10,Centex 2012
CarletonCollege,,SouthDakotaState,13,4,15,2012 USAU Northwoods D-1 College Open CC
CarletonCollege,,StThomas,13,3,15,2012 USAU Northwoods D-1 College Open CC
CarletonCollege,,WinonaState,13,4,15,2012 USAU Northwoods D-1 College Open CC
CarletonCollege,,MinnesotaDuluth,15,10,15,2012 USAU Northwoods D-1 College Open CC
CarletonCollege,,Minnesota,15,11,15,2012 USAU Northwoods D-1 College Open CC
CarletonCollege,,WisconsinStevensPoint,17,3,16,2012 USAU North Central D-1 College Open Regionals
CarletonCollege,,Minnesota,12,10,16,2012 USAU North Central D-1 College Open Regionals
CarletonCollege,,Wisconsin,15,3,16,2012 USAU North Central D-1 College Open Regionals
CarletonCollege,,Luther,15,8,16,2012 USAU North Central D-1 College Open Regionals
CarletonCollege,,Tufts,15,13,20,2012 USAU D-1 College Open Championships
CarletonCollege,,Cornell,15,6,20,2012 USAU D-1 College Open Championships
CarletonCollege,,Colorado,13,11,20,2012 USAU D-1 College Open Championships
CarletonCollege,,Washington,14,13,20,2012 USAU D-1 College Open Championships
CarletonCollege,,CentralFlorida,15,7,20,2012 USAU D-1 College Open Championships
CarletonCollegeGOP,,EastCarolina,13,11,5,Queen City Tune Up
CarletonCollegeGOP,,SonomaState,8,7,7,Stanford Open
CarletonCollegeGOP,,SantaClara,8,6,7,Stanford Open
CarletonCollegeGOP,,CaliforniaSantaCruz,W,L,7,Stanford Open
CarletonCollegeGOP,,Utah,13,6,7,Stanford Open
CarletonCollegeGOP,,Grinnell,15,10,10,College Southerns XI (men)
CarletonCollegeGOP,,NorthernIowa,15,12,10,College Southerns XI (men)
CarletonCollegeGOP,,GeorgiaCollege,16,15,10,College Southerns XI (men)
CarletonCollegeGOP,,Princeton,14,13,10,College Southerns XI (men)
CarletonCollegeGOP,,SouthFlorida,17,16,10,College Southerns XI (men)
CarletonCollegeGOP,,BethelUniversity,13,3,14,2012 USAU Northwoods D-3 College Open CC
CarletonCollegeGOP,,Macalester,13,5,14,2012 USAU Northwoods D-3 College Open CC
CarletonCollegeGOP,,StOlaf,13,4,14,2012 USAU Northwoods D-3 College Open CC
CarletonCollegeGOP,,LutherB,15,4,16,2012 USAU North Central D-3 College Open Regionals
CarletonCollegeGOP,,Augustana,15,5,16,2012 USAU North Central D-3 College Open Regionals
CarletonCollegeGOP,,Grinnell,14,13,16,2012 USAU North Central D-3 College Open Regionals
CarletonCollegeGOP,,MilwaukeeEngineering,12,9,16,2012 USAU North Central D-3 College Open Regionals
CarletonCollegeGOP,,RensselaerPolytech,12,6,19,2012 USAU D-3 College Open Championships
CarletonCollegeGOP,,WakeForest,15,9,19,2012 USAU D-3 College Open Championships
CarletonCollegeGOP,,Kenyon,13,6,19,2012 USAU D-3 College Open Championships
CarletonCollegeGOP,,StJohns,14,8,19,2012 USAU D-3 College Open Championships
CarletonCollegeGOP,,NorthPark,15,6,19,2012 USAU D-3 College Open Championships
CarletonCollegeGOP,,PugetSound,14,12,19,2012 USAU D-3 College Open Championships
CarnegieMellon,,NorthCarolina,11,8,5,Queen City Tune Up
CarnegieMellon,,Cornell,9,7,5,Queen City Tune Up
CarnegieMellon,,NYU,10,8,5,Queen City Tune Up
CarnegieMellon,,MichiganB,13,8,12,Chicago Invite 2012
CarnegieMellon,,WrightState,13,3,12,Chicago Invite 2012
CarnegieMellon,,Dayton,13,6,12,Chicago Invite 2012
CarnegieMellon,,Dayton,13,10,12,Chicago Invite 2012
CarnegieMellon,,WesternMichigan,13,8,12,Chicago Invite 2012
CarnegieMellon,,NorthernIowa,12,9,12,Chicago Invite 2012
CarnegieMellon,,Edinboro,15,11,14,2012 USAU West Penn D-1 College Open CC
CarnegieMellon,,IndianaPennsylvania,15,9,14,2012 USAU West Penn D-1 College Open CC
CarnegieMellon,,WestVirginia,15,4,14,2012 USAU West Penn D-1 College Open CC
CarnegieMellon,,Shippensburg,15,9,14,2012 USAU West Penn D-1 College Open CC
CarnegieMellon,,CaseWesternReserve,14,10,16,2012 USAU Ohio Valley D-1 College Open Regionals
CarnegieMellon,,Pennsylvania,15,11,16,2012 USAU Ohio Valley D-1 College Open Regionals
CarnegieMellon,,WrightState,15,5,16,2012 USAU Ohio Valley D-1 College Open Regionals
CarnegieMellon,,Edinboro,15,12,16,2012 USAU Ohio Valley D-1 College Open Regionals
CarnegieMellon,,Cincinnati,14,13,16,2012 USAU Ohio Valley D-1 College Open Regionals
CarnegieMellonB,,GeorgeWashingtonB,11,6,6,Beenanza 2012
CarnegieMellonB,,ClevelandState,15,2,8,Nut Buster VII
CarnegieMellonB,,CanisiusCollege,15,7,8,Nut Buster VII
CarnegieMellonB,,IndianaPennsylvaniaB,11,5,15,2012 USAU West Penn Dev College Open CC
CarnegieMellonB,,OhioB,11,10,16,2012 USAU Ohio Valley Dev College Open Regionals
